"summonerId","summonerName","leaguePoints","wins","losses","veteran","inactive","freshBlood","hotStreak"
KMivUPjNbcNDcYSgXifsGYZTNoW2YxLHC-5e7LHTbOLHrW0,박채나,125,84,78,0,0,0,0
kmRyC-vsqe6gxUoDxdaO1szqO3XPiMRE4gTNuimI9HcyivQ,내주변에다리충,0,75,59,0,0,0,0
KMxF0TpA10--IWyfzPvFCrfrtDhMMVhTh4de-4-g70VwiJmQeNOyQ7tfxQ,춘정설,49,127,109,1,0,0,0
KMxqkEJmDWQttMnZk5BTnesprx_rKnogxsGEAPClRI-rmw,강형욱의 호적수,21,131,121,0,0,0,0
Kmy_KrIEU2h0PumSwl5srmwiRbZLlVCilUuZT7mrM7SyxeQ,남강민1,47,154,149,0,0,1,1
KN_WfIodQvjPQJJ-tebiObpXxUgldN7ZwEI8u6ngnpNv9mU,"9 밍",1,296,296,0,0,1,1
kN8-h3XejFMZxKjJofNMm9ThD8dROFbCnTz1yTLJ2UDaLk4,나도바텀할래,20,68,68,0,0,1,1
kN8zMzP204daItp0_-73h9cVVbf64bvPrVgCbnZTMYp7Rg,이종근,228,211,197,0,0,0,0
knb17bJtbTWFFS2vVVjayRvY0tMLFTyYAMs2ufBVf4252w,우잉굳,16,56,39,0,0,1,0
KNB9Hs2iHiHrQrX6AuJjSMTlEoH-RHxKIddHWKs8fXbbLmo,칼날비서폿세트,288,100,91,0,0,0,1
KNe6C4RD04pQTBgbOPw6z1QKDC8-jy_3kFhesksy4IvEv58,단v검,64,98,77,0,0,0,0
KNfUoophiUJ1vfYdCmqvQ4j91zwRVycvgdc_xzOBe5MStWwXTWh0sFKgTQ,cwq6,54,47,17,0,0,1,0
knHpHOKyQKWv5Bl1acQJVOBmcNFnddpo8CdHheDYV5_TR8c,Boden6,31,46,36,0,0,1,0
kNkxLBk7gpEOaYPuGzIs0BQ-A3iJwdMWvoPGpzboJf9L1-BjZaYPyqaBCw,질 땅,120,44,36,0,0,0,0
KnljsJ5QCQUudy_Y8RdsK0rVFVpnmocw1cc-6VwiFOVpuA,강지영,1,62,56,0,0,1,1
KNm7qiS5481njAApypi6E148JEXhsseBooRyMLKj5n5ktxg,스물다섯번쩨밤,212,271,260,0,0,0,0
knUKrKhUbohhmHxZPs4GSpseSzCOn3z0MmhyEZR5en_DjjEb4j9txSkSsw,유엔한꿔,356,259,238,1,0,0,0
kNuY0j5-gnF5QjTkINLSxaUn0E9dzXDK8ZSMo3LldyQAROs_Ez6qsqUJGA,노랑시티 손인욱,225,187,165,1,0,0,0
KnWedJK-57D1xMj6Z4mLFGt7WUOzeWetxld9LVp1x-EPl3s,Never ez,225,65,44,0,0,0,0
kO4lZFezYtrnt5TmwM4ZLEg7VfbfW1KgYgBDpT8XM0fk806UBIGUYN--5w,세계 1위 중단,414,155,118,0,0,1,0
kO8NjQVxbZtlaaEhEnXdqZEKW2YGYLfkeR1VqMOwisOPoAQ,탈진 증후군,108,107,97,0,0,0,0
kop4OBc5hL7eHlYKVUcYHstFMMCD2aNT9bmACIyLKd1vdceU,Think all night,108,158,159,0,0,0,1
KoPyPE95MI_8oCZCzZx_470FjzMC6TP4KZpWySHSSHQLi470UZf5LYnzfQ,ezcomezgoo,121,189,188,1,0,0,0
kOr2GuvFNE-NYTs-c3cCDGLvZgOSLDVroOxWtCsC8Ys07k4,존재 자체가 죄악,32,53,38,0,0,0,0
KOT2ULqkpUHckmoV1adMyhOJozFAkScpBYDXBfSEnKrM6yQ,채돈이,94,56,40,0,0,0,0
KOZm_N-JB3AhmLrkQcCxFzA2b9L0lJjCufr3q2c87NkUN0M,백지호,1,56,52,0,0,1,0
kp6Y8K-ZnFe17We1C8PAahevkxUBFIVn5qBfCl4dFBIYxKBqdZ4xXRAnkA,Choi Woo je,1,184,201,0,0,1,1
KPBg4x5r8ek1np8YLPxkUsisPbcSA9YQH0Yx9n-T_vBU8Q,지켜본다,34,215,213,1,0,0,0
kpLGamTRcvxsLP3nYl7X23NVLNEvR80SiSHn3Fbx2AyiVA5WyWvvQHjaYQ,Tsuyuri Kanao,354,77,51,0,0,0,0
KPQ0qCoE8Ise_rGAxe7-CCH_evAwLBxFix2ztV_uoPN_Nns,유채희,0,132,104,0,0,0,0
kpUCsGB49YbSV3lth-fXc93azKjarj1gGlqA4k9POTBGb0E,Tokkiwakku,72,451,454,1,0,0,0
kPWanANP9D2Zl43-51is0BpFQtIEL2y3euvoBxE5P2GMqVI,Challenger JG KR,22,272,238,0,0,0,0
KPz7UttiKGz6PHjeQ5eQ75ahftbph9GVZWgENzmgtv66aA,미드카타하면박음,65,104,93,0,0,0,0
Kq5NpRlgoqiwYeRR57e73Eb1z11P3c9_GaeGkBW1zwLF_jU,Top No chat,55,61,29,0,0,0,0
kQC8gq-lcA8ObPQ4yFSVK-mYGlERiLcdBXhkoUrT9hk44W4,황 천,0,155,158,0,0,0,0
kQCuxMt-KZXBj2sk-KNuHbMGJ_g5ln_jChjIyVclNUESiak,거북잉,20,92,60,0,0,1,0
kqiPx6D6GqO2N5-mJqzDSp9dsKJuoRzJ7lLkv9MdCK5_-z4,오태경,313,130,118,0,0,0,0
KQLvs30Fot2cZsqoJOWR9fWJq7N5p8LGKEfhcsIaHDT1BlM,지식을 쌓은 노인,100,289,275,0,0,1,0
kqMudJeZUPaYEP5NrFRHxZoVPcbG54Y__i9Y-dH3CfJGjQ,까망쵸파,26,59,42,0,0,0,0
KQOGCWcjTuOzuGH2_Z5kxe-S_f3-uXjKkzPCrsV_dfmAkA,애 LI,81,75,50,0,0,0,0
KQQj8815dnXl7tT2MfQzw00hmEM9Tx7DZVYPcqYWwDZDSjkGPCjBKoLokA,수피 수제자,23,108,73,0,0,1,0
kQrbOdN57O6A6Cv-lfsPCLI3gtuOn4nyABjeHERQs6CF4Lg,핸드팝,79,94,53,0,0,0,0
kqsv-B7jm9bJxmJWj-Edm9D3XY2dShaDxw4g_6K9b0X9uPo,타이슨의 핵펀치,19,78,73,0,0,0,0
kQUdRnCbQeR0jnGFp4Luiw2-3z1afjECkslUOwhR3Z0M4A,반 말,112,52,41,0,0,0,0
KquL-nr6AQWIzn9EB4Uej-3-XkBKqgrS7x0IwRJ-3x2A5g,팀못하면스오함,0,67,54,0,0,1,0
KqvjbOwWyNWCS3nPfrVmZDGK8ymdGoUp3RZkn-dH4o7Dag,두  광,133,217,182,0,0,1,0
KQZNuqZL1fAAv_PjAvxmlj_FQTFJ708c6OZFjE42s26OB5s,더 글로리 전재준,0,162,150,0,0,0,0
kRg8azim7xHdvAKil_fqFflsRC8GTC3cRxIxiWKJSGfwJDk,분노유발장치,24,415,413,0,0,1,0
Kri8aK03O3Qm7jCpTbaDLBpMTZo6Q46Q9rXbbqGiaIf8AG8,forgive,185,75,56,0,0,0,0
KrLnB0pPs2XiEZpj6E1b0dvzStzFBtv7-bp7WqKS9AXsFjaTMRMcoRw1Cw,TODAY IS BOTTOM,0,84,60,0,0,0,0
kRRkjxuE_nXabSGF1GeUkVV1SL5Qu1REAMdSDbiMBnWETWo,조용히 연습계정,1,63,37,0,0,1,1
KRS9Q9hh6rDjlPw2dK1e9jTEkh0bC2DMQMXvGE1vr3xvuQ,Sarah Fortune,1,62,55,0,0,1,1
KRSLtq0Fi3BDcba-y8M8I9CmK-XlAh_mWuDyJJZkvQyKWhI,쥬 조,83,97,94,0,0,0,0
KrY7KoD-1PqIZzc6GBTDtGoehaU9JvGUaG_pMIHu2qgt1Jk,Jpop,24,116,110,0,0,1,1
Ks6FW3Up4w-pfrUeYZTKReCGzln_qz50L6pWG8_uhdLMsAY,바이퍼 큐 잡아,1,216,228,0,0,1,0
kSDbI0jQY58M9WEwYZ3Zt8tuO8rBiTievGnyJ_d183INZbo,ililililiilill,1,127,95,0,0,0,1
KsH6grRcr2CXTmGN9NMervMT9k54PT8QTr-5SW4vvDnW7A,열매꽃,1,134,125,0,0,1,1
Kssgh6C1GwSvwjqF10YT3QzlsNGpyecMz7-UMTqTM7MBhsA,MrRud,153,226,216,1,0,0,0
KSxCt-nmfwgR8lSaqAXqzSit_6UBenfjnWLjrBNhDbd6vg,고아라,1,117,73,0,0,1,0
KsZ5KgDRehEpbDrE5OwN9l4anu0028AJQ0EFXHvXhg5mJYGpdJZgtrfFXA,멀어지는바람처럼,1,157,166,0,0,1,0
KTceeiUkFiAevizrLnlk1EGhpDEdbd_M81gihRQbgJlgWhwA9QxCEm9wgQ,Run Hlgher,390,364,345,0,0,1,0
KtndXyyJ6cfZl3vayci6q3dYrNSPnx81duQwcr5Vvh2E2g,네모난박세모,0,202,189,0,0,0,0
kTuUPJpNa-nqiMp8AnsOo6_zftU1wfwCLgBes_kjGaNot60,제에드 자앙인,231,139,124,1,0,0,0
ktVKEHDY1KsBMKwK7qKN3wDa95TChVTg9mQ1PRc-sXlVEuE,무릎쏴,0,53,50,0,0,0,0
ktwN715aQq9sEcAyzvqC7HstNqKo00yQ7FDk-UWv42AKIA,채미새,346,186,169,0,0,0,0
KTzo89QDH_nAlXyMsBfAtqHJ8TBKp-EnemUwkYymQqgiq8A,수학과문명,260,71,52,0,0,0,0
KU7z8l1FEri6UzrY05prqclwtEZHrSGbvk_OQvPQOhDNhX6MInXnIQ_Nlg,Han Song1,21,365,356,0,0,1,0
kUBcP0Qcl1oGtp0sXl7bZeJdn06tEbW-zI0wjq0r-vJ-DpGof9GQzHelSg,라파파팜팜,116,231,217,0,0,0,1
kUF7iIwKD4tsEP-XbyRCpT0JSLUaZp5qTXihZRinzmNT2g,아기모란앵무,22,84,72,0,0,0,0
KUji6lWI_oi8vasKypS3zrHOUobm49_yWhjkLINipz5j7iE,보즈메의 문단속,67,207,180,0,0,1,1
kv6fM0CWSKq6cas3snIFJC7v2A82viMm8bs1oIbx5ztXKecPt7diMBiKsw,보닌 알잘딱깔센,57,87,55,0,0,1,0
kV6k0vWNZG7SHZqqkaiC6GTXg4EUPHiN-e8n8quDJ9clRA,박술통,260,72,59,0,0,0,1
kVtFYTP8eJe74dlswnavm5Cyef6bSk4GOMj1glf3o1n8hqA,반갑소 우춘배요,432,150,132,0,0,1,0
KvWY2WPUoiyNx9veFqNeBCGOk53EW3Od9ssuPCarov1kEQU,김상근150cm,58,49,28,0,0,0,0
kvXXgWQOVOySPbFr9SHoInPGRvPv3LTeA9FXa8F5LlL6PlQ,안오면대충하다짐,23,62,66,0,0,1,0
kvYpth_-wWg_ng1VTpzhLxAwvFkqVXao3NDyTEKGUnXzdHs,drei zwei eins,436,94,62,0,0,0,0
KvysmRiDfYeSpCrh_AQMsDIhsWm2T2BDbQUy-ujCEf2xIsd8,짜리몽땅 지우개,22,20,12,0,0,1,1
kW3qavYtSNPtyC3IU5EuNPFCb9MXQmEOQP0H0OQ4M9lLhmc,와르가르 동생,27,37,35,0,0,0,0
Kw4f1lafBjOX8f1yuIqnL3eIeg-bG1UWibHGCCCIeRgn_YqQ1c9rfQrLVw,권효서,373,173,146,1,0,0,0
kwbaYG4OSGgD5qADLCRq6epsP8w43Ctkj0olDgL56OvHcg,abc11122,380,206,187,0,0,0,0
KWgG5maq8mpeP5AArjEVb0Ms1jD8q-ezQqckLtQpfWhaaBM,트위치 이주윤,42,159,159,0,0,1,0
kWkd3bpNpag3Unv5mX3Jw0k5jreUQulG0Y_diWRUM74vsBY,풀캠중갱부름박음,239,163,122,0,0,0,1
kWLQzdm2Gg4lImtpkP42VSFtwm6DLsVk1D2XoDgSM6QDUu0,죽는건 두려워,0,49,40,0,0,1,0
KwpJo_V5CgArujngJ4nm_0Dfh0S7bVOr6_AQMjcNGZyQYXc,불 사냥의 왕,114,42,29,0,0,1,1
kwqyy0Z-SZqbHAxxjnGFFVVKXr4E8QpY8KrGNFaAFTg-0Q,JUG 2030,23,247,246,0,0,1,0
KwRYgvCSIyR4PNztZyNCes4vFkE4g2OoX9O8rIdA-Fz3_Q,Gen G Bingo,170,393,378,1,0,0,0
kwY-vMoA_FUbuzXA99DbdcKk75wsboQPM4kD0kpaxOVRkO8,Learn to win,1,99,76,0,0,1,0
kWZOTUCEwj3G0TyWDXtbcQpAZfjjfyQbEBof05POofoIwSE,망나니 이희수,204,132,76,0,0,0,1
kX4RE99YzgTgJYPbpDNyDyTeijdmj9lSwg_VN4Cat9jnMQ,Investment Bank,188,106,76,0,0,0,1
KxHXFs9H7BJ0xFUKlybKn99edTNoc5AhAfaD6Bex6cm3B_k,이홍어가삭기전에,1,117,100,0,0,1,0
kXL_-8kHqGy-mtyElRYd-wvQw8h0ioIz5u1kvSMswvFjQQYC7FHBeOJfQg,롤 게,131,39,23,0,0,0,0
kXqh80wAgcn_gkWYAN_HlTlRREhtbgzHavujc-f6YTbRx5Y,지방대생,0,182,158,0,0,1,0
KxR78OLES8OjdN5FEUPF7OFJxd1iZv5TrRYzw0rwbXk6mJH14AIAXBXIrg,김민재04,415,473,455,0,0,1,0
kxV2ARhd47pEDibb5qH4PJf5yLj06l7siTGtgoF8ukDQXG2gjaxRKgTjPw,Jungle0,167,149,144,0,0,0,0
kXVYr2_NJ1kFb_aTzDLJYg5hCRDNSwbsgaWHXB_aNPsaXOPfHLlUiKyhyA,홍선생미술,55,126,110,0,0,0,0
KY0kWNN77F-GQBIqmwuYxjKuIXAWMU7ukZDM0r-a_hBMM8Q33XgknM7Ptw,huangtiand1,225,162,153,0,0,0,0
KYku6pghln6NTT7zNEZKFBmpLUPo_66KDYQXVlUgTT4E7Ro,unrecognizable,65,78,46,0,0,1,1
kySDEylYAuwV3_jGhjMvNxJoQ7N71zj4vC3Khh-ukj32Cdk,v2nom,100,134,126,0,0,1,0
KYxsOR6zwQ8kdrGiHM70PwU88zkxo7GZ5gbYYXyXqFo3gwY,으우웃우으,15,78,60,0,0,0,0
kYyuFwu7kuMkK1iCuuNONGQEKARM6MellOPN_6SrvNPCM3I,Still loving You,328,146,117,0,0,0,1
KyzDoCAZMTD5063OzkUc5M2GJW90krX_7WjyWkMkYBK6Vzk,Poponyo,1,418,389,0,0,1,0
kz_c5fy_eggT0zTbG0XcmHmQLjrxNNddnyIAdcaNQHZBnoO3WH9_ZGJOjg,lcuy,112,267,228,0,0,1,0
KZdwqkjUn-MJUAShy2HLrRk_Lk47dqIbFMjfc4hx8oTIo5IkREP65DxzaQ,ABC그담뭐엿드라,168,228,202,0,0,0,0
kZJsD7SUgaOGQ0bHfiyOCpl_7B7y0jQS14F41CFDRquiIW4,apsodi,227,103,82,0,0,0,1
kzlUbqZ2iqrHplTXNM3vnjl5PT1J52XYRkdGA8a9osMNXQ,new people,239,132,133,0,0,0,1
KZp_ZnDzBm6xavZ9SE7GPYrRkdWUBVi9yJbrMIypec_LG6NO8d9ko6EoTg,"2021년이야",0,26,16,0,0,1,0
kzPGWceSDQmM-LBT7LV0pPzUGHJsKaep_VRG2Kk7-ol3uEk,이쁜 오르트구름,36,43,33,0,0,0,0
KzSLvR4SSeygwYot8Sha69xVUHNitT9NgZFbotDIPaLEFDc,감정표현중독유저,190,230,225,1,0,0,1
L_-K9YkylBtiF7qwYlikJWN365JhIav1a37bmZ8lkD3Bo1E-XYiiA5xzIw,경똥대학교,174,191,180,0,0,0,0
l_7CiR04ZfspPPrEXo83rMk-sUKLeX-1Q0WtyWQCuOsqStd9,두엉쁘,0,145,103,0,0,1,0
L_o-2Eq0YsQbj8TAM9K_3hdEbJtOXPcMjDA5Sor5kfem8aFM,이기고싶댜아1,153,183,156,1,0,0,1
L_SSvXm8gbfZS3Kkck46K36iq3MJMlWdmUl4r2CO37FIwxUyXzfGCVTVXA,흰자가 조아,265,98,86,0,0,0,0
l-1Z9hxePiv-ePzksug3Fbswnnykbt4i14N5tE9fMA-w3ag,nawoo,1,173,154,0,0,1,1
l-dDb22FBWuFdeYn0GTg9dRtrJg8b5J8gtrP8C_PHvq49pnYmiwFEyz9vA,makabaka66,414,192,178,0,0,1,0
l-sy5ppwrhcLSguEoJSCKcfYGh-7hh-k5z1iTf_d04ybdw0,nots,168,44,24,0,0,0,0
l-tjQRpJiO-lOfh09p9EEXJVfuve0_IS-cqsCQDJO2jzUYg,오이고양이,0,95,72,0,0,0,0
l-WcVhh3wlgjsD8LLsxgJ0UzaUrViZ0rsDryYXeBXDPKRcE,Ropex,1,65,61,0,0,1,1
l0D5sm0yLHr3pEgmDLuVBEv-yhBnBEfQdKck7kpZZ00SmZDB0Y8EZL211g,봄이 피지 않아,67,87,73,0,0,0,0
L0ENN2EnrG_PbItMMq0qe9j0xXPose-OmeMvjQ7Umn3r6A,양심팔아먹은사람,128,258,252,1,0,0,0
l0wAAbFLp9r5pGMRr_xUe3CtTfhbo91PrQcrv6A10FG45Q,뚝이칩,27,60,46,0,0,0,0
l0y2Z4cw6aCvQcWRPYBCHMRZZc8FVhkprgwXN1ZCuCWNLSa40Up969dsOw,ping  ze  wei,352,204,189,1,0,0,0
l0YoIUVNUABUVjG83EOqLoYxhg-cC-9NVRyCmpfyj1GArkbqCJ2bx4xWuw,승민곤쥬,149,327,284,1,0,0,0
L1_WYDAfbT9ziGI4BtplAVXvHGOUOguHyOKd7nmsE1rGXYA,계화나무,122,67,51,0,0,0,0
L1AhXPNkOK5iEy6VaDW8tCEY5QntPyyZLclAuK7yvCu6sn4,커다란 바다사자,13,230,209,0,0,1,0
l1dKE3Ns-GuxGc0snze_FmYjXXaycFvpPTavhH6-lX0Qj4GNZswRMbDn-A,dlruwnfrp,186,137,121,0,0,0,0
L1gkZraRKtKiEQp3AmUnkZRVmfvHWQ_IKX52YiAz380O6ck,별빛눈보라,94,59,48,0,0,0,0
l1upFCpHSXfEHViYnXjGKyanhLbWFyAMj3Ox46y8Uu0vsdc,혀누는정글ing,2,115,91,0,0,0,0
l21c141pelYXKm2hLZDCoKg2eDTLlqrE0BxANmqjn-yJWVI,연쇄할인마 STEAM,1,46,36,0,0,0,1
L2BFVTpJW4DS2z11sZTvZPvkkXL-haBXPoZstSXj2dzHvfY,Koreannn,60,145,110,0,0,1,1
l2cvpmYs560K1w5EidjmdorokW6wEgp_Cwz-gZ8GY6HqvQ2BKxEI1eGBqA,chenge,114,118,123,0,0,0,0
L2huJtcDEIHWXkRV51uTdiZkyWljFwwESiuCx5gPqaFscSw,WInter001227,76,251,219,0,0,0,0
L2MmnSgqLxqYI-wxe9OQNJ9DsoVZJnQwri825HC8JvQ_kEM,아가먹보씨,252,125,111,1,0,0,0
l2tqXmK9wR5zpg1M72ZfNTN68soS27eR8zfYayEOxM3theA,Remika,1,373,371,0,0,1,1
l2UyDtM8VJPZYLvPMt1dMrQ1Bzw_i8wWftythXDZx3phRk4,브라도둑,23,201,191,0,0,0,0
L2UzS3SizZcUXwPNzoZlAB5TjLKVNfcS1Gj_YzDl3dBaVZ4,"120302",152,332,318,1,0,0,0
L32XC4bqkRkqedCFj4cQG8DiIB74He7t7KZdLf9n8kUUcb0,쥐라움,63,195,162,0,0,0,0
L34d43D2V3W7TkHuUw1V0rgS3tkozWlCwC33XOf-oYBO4r4,Worth it,73,58,47,0,0,0,0
L370CXV9DVIi6fsNle7KbeWk-59kCOHwimXspPB0GHCRxhc,흑우스타,1,188,197,0,0,0,0
L3u3zdFYGSmGr4zUt0UV9QHoWnL1oinQ295E1DaLOksSCQ,평균회귀의 법칙,0,122,126,0,0,1,0
l462lCkW8lOC31egHYufC4VJUlmj9V0eVSAQctDtl63PMw,나 김 승민,58,55,35,0,0,1,0
L4ci-nzSgQHiPFYs6yodu2hn1c4lmY6-pWWgeUDrIPQICUU,고조선멸망 BC108,24,50,38,0,0,0,1
l4D0iSvv7r5ayIMokdlVELFhrfexQQjVgn9qJuFMSHNMO7g,ykykykyky,21,258,215,0,0,1,0
l4e9-8278LZKU6Cv05CMG2CFEGKkiMcDHNGQSuuyp8sJc3E,가나시 장광남,0,139,134,0,0,1,0
l4klqnHEBCak1srniLdEnIW0VDcgUsffxJhiqBwXQUo8rxvP,mandukiller,319,311,292,0,0,0,0
l4ObuP6lINLwZgSskq6_5DLv-60E0HS4QRXhACCGn9zLa0k,역전괴,3,143,128,0,0,1,0
L4XV1lRONTEt6hZ8Kx9toKR0y6aP9zuU5DQEY35D7Aq434Q,One to One,69,55,31,0,0,0,1
l5CUK6sIdwWzm5LCreTTos9cCg0Kt8kcAqw59jMXlz-edrIK741ZDWmF8g,LoveCamillia,372,222,178,0,0,0,1
l69cz9MGTZn3ajPaNSfmirve0LmdHCS4OHPtOmrDw0BZ9g,배고파서 슬퍼,46,230,219,0,0,0,0
L6FMlGbRE_y-SaYbWAOqhHQ27aummAVG1lhyvdCISQW-ToY,꽃 피는 밤,0,43,39,0,0,1,0
l6jS3VSt5okmEZp9kcIUMF1ndS115UgZY7wl8Tz7LsBfR_E,DUTY BLAZER,94,113,91,0,0,0,0
L6MnI1G6HlLN8MM263irBoemGJnV-6JiV6OEuTvJXPo1MGo,잠깐화난건알겠어,207,118,108,0,0,0,0
L6qSW5df5OAnSsUokfI7DZxPRBCqDLNBgMurNlnDsDeSYcQ,수달커플 귀여워,0,99,53,0,0,1,0
L6S809yU-RJTGwDViY0EkbTQfz2XyObtk6bWMlrk2XVdzOU,현산로,0,94,94,0,0,1,0
l7-5rCNIN0b80VLRQsyvyBnJQgEnZ3U8EUq1-co7HWfD4Ho,"779",1,46,36,0,0,1,0
l793Cnr-KHubcE55iRT2wKcImrxlQk5PbTQJoV7tFG-vEJmercx5Nn0CLQ,편의점 먹방 장인,274,152,145,1,0,0,0
L7Bj0_OfdBnFPt_DsjLIvPejVcyRrx6hceu3PESpLXPq5txX_GYQBbf34g,Zamudo,239,306,287,0,0,0,0
l7DObwFCiQAlVlQXKi5yaz8hqYTIPPX0lrBVWP4Z3rsKXg,Aaaazz,16,209,158,0,0,1,0
L7FEKquVmhYd6U9s--f3NvH3eUV-4x8Oh3xb0v86MrW4XLlUl__SMv9gUA,The inevitable,304,166,126,0,0,0,0
L7M-sy1SR6DsZZdVlXHc7QTSoLG8Mu81VKNS3FfrL57qnUk,zx짱짱맨xz,23,156,142,0,0,1,0
l7PPQ0cB8AEaK8clOfcOsPgSqrWda1r68Yg8NdYt0jmQIrw,월 정 연,0,39,26,0,0,0,0
l7wgn4aD7Y-2Ot6vxpHd2FqUywovKkeg5vjxUKUNlAor_A,망치든 여울이,130,137,127,0,0,0,0
l7Yj_Hoc1ZM_35Nwv8oHCgsKPLdcEWGSXxsNmUbiwpBQxA,쁘띠차롱,144,47,32,0,0,0,1
L7z4pMRp1dqZdfp7DYU-WXy4IFGB4sgZDrbkzGplXn1pu9U,마법예성,0,149,136,0,0,1,0
L8FAA0zV0w-EidasYESqJRoQpJkw104vvH9GTVfUewO9A_Y,lIlI1l1I,139,82,70,1,0,0,0
L8K59BSowJN_c3gaO1iFRHAqUXRsvjFJWOfB-yWga0RN_u8,에스카노르 킹,68,188,179,0,0,0,1
l9kr8KaETwwYnAy00ypyhWkwSrbyq0oyH3ByDDZMlP9HlO0MPbRRwnX3gg,상사일념,134,41,29,0,0,0,0
L9tsSl-_-TP6w98_b8w3AbsreDLUz1wGDV2ABibcUPI6TihJeT5PrOYwIA,생배부터프로까지,228,172,130,0,0,1,0
l9YfOC3vzgxSSYL4MgswQpxUq9XvqvO0fG8_V51L96lpwk8,동 옹,85,92,56,0,0,0,0
l9zmoEKAHGPGejJuiIlchxlYbnBxmDQI0MgZXxNvhoC22Ew,pepsijoa,16,238,216,0,0,0,0
lA-LtHvcPs7-n3qZTudlH9NegBHqvTtJarOpWITZYWNLu9w,기무치환,239,79,67,0,0,0,0
LAfFnSeqAv4IOtAXMFmPl36C5sStzwbBfcc1F2bJjTe0cV8,L4ST 0F US,1,134,106,0,0,1,0
laFI_fGPqgHVHPLauylXT_dsHmT1qnIJVRnAbZB7dgyJWzQ,The Singed,174,98,76,0,0,1,0
lafYw4dvqRJjTFU2DPKtV15GjbuuvwHxq6OmJRYYcA6Rwgk,맥시칸나,194,114,103,0,0,0,1
lAI89BoUTjM4Q43LK-2g1pww3j6A8GMlI4D-emoG0lWXnw,xelxelxel,1,45,17,0,0,0,1
lAIidgyQ9RNuW1bIwN2vJbDpjgf7AKDl7C3ttOD30L8N1m4,드 쉽,101,95,79,0,0,0,0
lAko8rWTc_f4AN9FK029yPKQPOLjUqJhFvjTVUZ4S4FTpyb5TZGVejrc8g,daerwen,247,152,115,1,0,0,0
lalXcVFm4AawkBWYujaPR_ibFJa6N3gxkcQbfpUtFmgyDtQ,감유망,421,148,131,1,0,0,0
LAQ5tpigjbXhLeqmNGv3GB2qTu6rXY5RsspzgCl-XqH6fbokt5MX1G9ZKA,힘내오늘도내일도,0,122,98,0,0,0,0
larqNhDIXvRDDy6-Ph8Hp7fGeudkZlQtJPQj-DAaOZ6s_vKEKd1BEh1biA,HealthandAhn,110,200,168,0,0,1,0
LaSSsIiOguAAubbGdaZrU4MnBaXsNDX-fgktm_wtjkoveVkb3G0_8HE1iw,HeCaRim장인,80,132,108,0,0,0,0
lB4JCCg5DOKhZcahNjGZ297j-9gGK7vFTsvD3007r6DYXbo,Set it Off,178,151,134,0,0,0,0
LbbQHQ_eyluzJ5gNo5guZDvLqnxOcaX-KBnkxxbExB0tkrU6xY2MImZbaQ,전함억,1,159,165,1,0,0,0
lBC7zNXJGVLA-ni_1Qm1oMJVncZf3PuWMkTRcjoUR0plwHY,장워녀엉,45,120,73,0,0,1,1
lbF2tF5qsvUV-iciJKcjk5zvKQmeXowHhLxdvZqErrPqCLM,happy dia,98,191,187,0,0,0,0
LBIpMHm20LVbiPV2NRNyN1XdkAWLz6OxTFeKBp_0_doF8Qc,CM 밍구,20,193,169,0,0,1,0
LbJgncYTrroNCArfJplR3XZXqoR4lbc7-v2JcwN9cXSOVIw,늙고병든민쿠,1,81,70,0,0,1,0
LBN2d8qNNzAzYxL5trjCZG1OUal8hPG24CZ3j4N9DyyKB8Q,indagirl,60,184,154,1,0,0,0
lbN6bNxHwTZUCfChz66MQ2JhX-kNzmFhO15R4HNqJWPUBiM,발 랏,22,287,262,0,0,1,0
lbOCoYXI3tmbyzy9GUfEoilD1bAWMpKStF6TGL5xwg1j1VU,유튜브 모짤라요,178,248,240,0,0,0,0
LCBeTJe_urT7hyI9l6qY2yyJcjLxrB4kbygDrBqC-3yjy_blkMSiUMJPng,제 팀,86,523,508,1,0,0,1
LCbYZ15MdiA3G3sxcs2tMd2a2M8fUla0r5ZBQ_PrEK3pots,Tidy,25,72,47,0,0,0,0
LCFZ3qqTa-wzUQ9Hu4SBt-wiBtkKtV5IXC0YJc87FXGu0Tw,뚱 찬,28,105,96,0,0,0,0
lCqSBPlPAFH-2iO8bWD4RA-_2E_5ks6GJxVP4iEgYVqvgO_eEoLaFtbGNw,빙그루루 fan,117,47,39,0,0,0,0
lcr0M4_FJ-1z22CP4zpk4Z2FRUyDPgdIOmQsSdj7aSInoYg,카리나아,0,120,109,0,0,0,0
lCvorn1lxmB1Q5I_ihWlx5oEl_akT8SNSUxIV_DD8JIfxzopZ6HVy6H6GA,내가일병이다,120,98,67,0,0,0,1
Ld8wCql7ZzAziPpb8LxAZk5ENTXnMpFt8KEylkrR371O0w,마창사,192,150,122,1,0,0,0
LDAQ38wfiBPdFWhIN1fzi0Z-MhDwTw7rZ4Oh6k5qBtjMjA,번개의신제라스,46,78,68,0,0,0,0
lDejJMA3NcoN5t-z_GxUzGx2lxq-Qk_gwxgV_e-vqwmWlIIXVSGc5FY_aA,FA  thh,206,108,74,0,0,0,0
LDGylWm102LEwhZXwr49V4wy3-p-WMLPXZMt2dY-ffAJR9E,유니 비질꼐,0,188,154,0,0,0,0
LdoN1SBVxEr7WGaVuwmVu0kmWCcFTRb8sThIKEYN1tWe-Q,흰 라일락,67,127,111,0,0,0,0
