"summonerId","summonerName","leaguePoints","wins","losses","veteran","inactive","freshBlood","hotStreak"
ljzuR8OYhIOn8GmAEfudfTs3872_nF6PDQu5QlGFSpdlL1isSz2bxWzsGQ,Crimson Balrog,621,425,408,0,0,1,0
lkDhsBNHiRAt-YYpdm6n5Dv_pODmtxYaFjTXwNMGANKX5QU,HLE Lure,556,143,123,0,0,1,0
lN9HZGZD7BKcAtsg_iR-Phlj8mKZy-0pvu5AeacmgfTFh99knV1fuAgEhA,송유콩,469,172,149,0,0,1,0
LOw4giSmGUe76Mu2TojPGU20p7BRgVIRCTKs0fJgW9bdrQ,우우리,575,238,217,0,0,1,1
lQKY6alQ-S340eBT6kxzj8CBvPYgF9wAxo0OpdsICfBfSCE,쿵쾅이 제조머신,609,258,234,0,0,0,1
lrXp46TnGdOGtZodR_YOKeIepF9PtgVlCNSPDbAeqKc-3p0,zswzcvcwzxso,599,119,87,0,0,0,0
lyfTi5vvBAeHpcWd6HHc5I2l-fVI3C1PvhtPNLlzIuFC8gY,Jiaqi3,808,142,127,0,0,1,0
LzF3OFLaU8AGhc7z_MzBLP3o_eOJFTtvLw8V_ToG6u5GtW_NZ4OR_7d5uA,독기독기독기독기,501,387,362,0,0,1,0
lzwxuk3htFo-O0PyEdjWk_33JmXQrJS-YSYNIQOji9VrthA,오늘밥머먹지,791,109,84,0,0,0,0
M0rjUSFtF-iRzcgTESf0Oo2L0fzkpd9d4pYnOeJjRAi98ww,김떡순,560,174,149,0,0,0,0
m4NwYwPzQD6WugrMmtQoHVtUQq4SoGP4PZoEc3VczqL0Lr4,불주먹 이준민,699,179,150,0,0,1,0
M6DnOx9oHFt-ChMRhtYJbLUj__6BPi9EG-SHUH5CVV85rFM2TLHvZn7JvQ,치 루,513,101,76,0,0,0,0
m8Bf7Bnz7LR56PQgbEda2kALP7ZF9uW2iHn_Cox12CgwvVlX4uEC7ysxpw,NS Carim,536,210,191,0,0,0,1
M8y9paKil05Eh1Qe62BRLW53Cch86vgnPLEKfJqghKPlYq4,룰루 동생 랄라,516,102,82,0,0,1,1
MB8BmCrkXfwA07eesoQjbyR9HWR8FJOjQPlcr-XgYi0pCa0,FA Nyde,512,187,161,0,0,1,0
mCkxgbnU4VCfmz5zApJsKuWa4GQWKGaGVXfj_rjTnTEO8yjm4TPdYi5qLA,Lovepanpan,586,356,332,0,0,1,0
mdQ8Ls3ig8RlDgnrM5BAfXLnnV6gO1dVyv30xd-7ghzSAY0,gnpm,868,434,407,0,0,1,0
MHevQwIPgg8OFERxcV7kOzycR2YC0NYAyp4n8ao7aYvz2Wg,빛바래지않는희망,515,130,104,0,0,1,1
MInc3Gr-zuGjeeIxHWTADRYRomvDWz-IrIE_xPeR_TxYPnl1ljTgzkFgCg,Top LebIanc,516,397,372,0,0,0,0
mO-tBDNkp9pSNm_hdlj6uycrIfxi224aJGB6Fo5SUUtpGQ,su yi ming,541,253,239,0,0,0,0
mo4u4OOnq_EFBH-s96leNyVCyRiLR6svdKANV2wN2BL1LaQ,wu shengchu sha,547,509,439,0,0,1,0
MPlBfULalgG20z7PdJn0qRkiaGNvocFg_gf_FEFExou_nJkp_jamPl0s3g,Binsenjokasano,663,209,186,1,0,0,0
mRRDKWmOXhiPLld5xSLtc9XQPscPDIul3MdXI8bmJiiQQBo,ucal,648,136,117,0,0,1,1
MT4P1NN8cLNewaJcQtZutFn8XYGc4404igPxJuphMawKOlg,Lv1 갑각류,693,249,231,0,0,0,0
MvQkbUJQFp5xllwGWBqabAtD91kSNbCLpoDErzdg8EfT1dlZ2AM7n60DkA,do11er a2,756,165,132,0,0,1,0
MY3IvMYfP7H_90-nlbKUFGf7yJ-0r6Ytutb4iOd_1ZqJ3Yd5Px13stYxrA,SKT BUTAN,545,195,140,0,0,1,1
N2djRuY8WNLDa_3ZNbI_Ks1U0BjMMJ2SOAo7v7SzNlYuF1w,서폿하는 미니,662,208,175,0,0,1,1
N2xBdHJktcLx41sm_zsP-8a9qu94iSPywaG82fgiEQmzvoCw8BO0LGFMqw,cqhxyr,574,388,364,1,0,0,0
N322XGx9rp7rVNWJWjnudDAlri-YW7cKSNyp30nu6wLZWA,정글오공 김휘인,519,473,455,0,0,0,0
nbiMD0my0_EYfzBK2MbCenlpxPzmPOBf4pODmUbij44vLg,딩ger,675,169,135,0,0,0,1
nFS-KY59VSMfgL_WIBpf9D-wd396BMpqTGQSv61fPuozdTk,우유없는시리얼,728,218,186,0,0,1,0
NGmvYnvOhMGq3LBjBqllLqJtaejRDM5-pRzHgDHE6NNOEw,시1발바텀차이,515,254,228,0,0,1,0
NigZfxs8qd2YNSlmD3ASNQOiaZxxvtA_gCREZ_Eg-UxPmN_5zCzl1DDXvQ,not too far,662,89,62,0,0,0,0
nkj98unIbA-ECx5Fm0fPzHa4lE3x7rtBn2-lx-8tJ0EYPByzIdG4L2JpiQ,World is me,548,166,138,0,0,1,0
nKvPDQEZYHu2_-u-bmkjHurzJWi7xRDFDCiVNt7vpmBkqQ,핑핑아 울지마,526,219,192,0,0,1,0
Nkx9HvFPjpljqRabM0JPV1ldCux761Feb_1LfvQUVkQKkgwqFzaih5E_5g,지루한 현실과 꿈,605,326,289,0,0,0,0
Nltifj1M8R4l9q8ymevLlz-E4eLmRr3mdL1L_0bydeVLQg,Sugikim,673,185,161,0,0,1,0
nPguALJei9Dt-8P3kJk9M_-xfBJGp6lszuN77SMucgplM0o,우 좌,522,117,84,0,0,0,0
nsrS1SKFT5OZwcVyIVlXCI2uMbHfAfjX-nfhaZUn_i0QSFE,던갈교수,761,296,255,0,0,1,0
NvBuEh1PEXYjvw2opZ1jWKzHT293RQwvfDgUtPxS8CZFArU,돌고돌아돌기,700,108,75,0,0,0,0
NYCP7XhZMf2MBFIEKRZ9R0RKiEMNDDImld_fc0RzCTRrhmExamQWNdLMjA,KT Aiming,590,132,97,0,0,0,0
NZLTstadofaH4wAvIl1OmCU5YkY20SL2yWRW-hnYalsRN3pJNx-mE0Scfg,paoqiganqingba,518,635,609,0,0,1,0
o-Z9Yi5lIWzP-HUVZavxJR3xNAo4xNMRMYGWmnauQBf5XQ,스킬예측,651,401,377,0,0,1,0
o0onImKrG4obA9JfW1ifSmItdWHX0yJF-47kUHfGL7Yqr5y3qYahDaecdQ,김민교 수제자,583,108,88,0,0,0,0
O6KH0OeRw5_MTqJQsAmqPfQ7AL30_589QIdVu7YzHmNFbkE,시간의 숲,720,255,236,0,0,0,0
O6VmFVfBTuVEP9FX16vcu-ejWGy4133O00ZilWcNl4na2QEwDxOEyPPs8g,나도 행복하자,639,264,245,1,0,0,0
o7PsL8s5dJ-A7NMOONayl8hhmM-1GpfzGTkYXKls_NOzInfdgJ9c8TeMcA,douyu5961114,580,126,69,0,0,1,0
O8HP8T7J0RQuQLmhpPqfnksGefOrQ97AhqwWYqys-wB1GqQ,뭐너가어쩔건데,761,179,147,0,0,0,0
Oa85nK4GOO9A2hrfsEjXej9UgcgAvaWhNBUV1lwVf_xoVZ2QH_BPuxdKeQ,Pray u,560,195,169,0,0,0,0
oD-TH5h5bgHeUrzoj3eBTpYFJAuR_ernBgKYQLvGXlM4kg,잘생겨질거야,529,215,186,0,0,1,1
ODv7rQ0udL_vq5u642I6Vnf5sTmhsJBEhc3UjaLP8uWur99a,순양그룹 박도준,702,106,83,0,0,0,1
oF-tqNlmaMWtP6HzNhMgC-CJ1X5Mf-k4Ep3JqFcWXUIIAHWB0O7YFJPe5g,LNGQ2318046197,830,339,267,0,0,1,1
ofrSKs4CsT-B3RV3WOP5qcbBCrADR8BqnBXQ_kSad4agsO8T_WcnWfCqYg,Xiaoyu ToKey i,730,292,266,0,0,0,0
oH8FDQwCNoBEfyZ9rSP64Zi7mOuRJeZJNhAkc6y_9EaoKA,이세돌프리아 fan,592,313,282,0,0,0,0
OHxSW-z4NTydj_ztOEtaXt6Zg1qjlBsfw-iXqoBm24ywDdQ,T4KI,544,146,128,0,0,0,0
OJkaO8o8n3mvKjUnhDIwoMot2bxbNZ1TUIw87naQz4PlY4pd2S2ogERnDg,Linjie1,547,103,76,0,0,1,0
OmON8ztLT_Aexdmq49Wk7Hk3rWD9HCDrxtkcSyHNFQqI4a0,cant ad,636,295,272,0,0,1,0
onKTVOU2szhxDFNbBh9bDeJ4EzrgX61ea8CAAOGlyunrTwQ5PvCmgdVFSQ,zxczcxzxc,542,280,253,0,0,0,0
OQWcVUOkFnB12wCUco1d-O9kxjSIPMZBYVsLh3-ZCdOykQr__3xTGXfJkA,so fresh,630,107,83,0,0,0,1
ORu2UQerqM2wzVaQN4LP_MG6oZBZLp8wfwEosio-C_1d4ZMj-QF00COmGQ,과정에살다,766,119,56,0,0,1,0
OsBXbaG-gk7I8IiicyHSz4Tag1pRVqy3t7ay1YnpahNR9UJ_xjDchVfbnQ,gpnoeynu,626,221,192,0,0,1,0
ot8ZX4jFNjGKBSYlJxcFDVhQm1aUfJgiI583C4maRFXQB34,asdpoas,713,218,194,1,0,0,0
oup3OUmysxZkoWJAv22FaLFDB44fjPx7yIQBTE8uNquQlJQ,허사피피,663,277,254,0,0,0,0
OvwtGvPgc8P0WD1YMlU9zLgtiGfhNIHaCnHTU0VGME_WZudkihfiYQmUzQ,lionkingbaigui,439,238,207,0,0,1,0
OZsolDO_MPw36Np8IAutzccKU2eoXThteFrGEz7ApFWW6FU,헤이스트,748,365,330,0,0,1,0
oZz-VOeBQraPXqkJ8jWzsGeUhL1pHcBagC8KrHAY51r0fxds9wM3eSsryg,Like 1999,665,214,190,0,0,1,0
P-7DKrTzRIul2vwK0Kh6VUAfSUhStVSxENceRXjb-vVFg9NIWilP2j6y-g,enod ton ml,589,355,327,0,0,0,0
p07ceQEn7AU9hIsnm-8pQAxVeKPE2FmTDveOz9FhR9IKNurXWHMpTBwSyg,Elake,811,159,131,0,0,1,0
p5yjXh2hwFCWsbAjSt9QvMEudh7qRONc_nv6xH4UZkQt_nyZr_ZOSlP6_Q,매번열심히할게요,496,273,246,0,0,1,0
P7HRSAEqNiUFZRJzKryiMt6Ws-613_8wajuOUad7pf-SDOo,fkch,653,396,370,0,0,0,0
p9hEi-e9-ML0_Y_RYdTAm8X3G1SkdouEBNf9OzlpNyQUqMs,DAYEKING,533,340,317,0,0,1,0
pAfwH2lLmYh48SZzijVdzGvxaqO4NquMa1vsXOm5oVccOemrzjqzrUH-Bw,Minato2,679,123,80,0,0,0,0
PAPENuuBXLtBlpMKFqV6FkDlytwXC-dLFQQZsjkGoT-KX78,T1 미드 테스트,799,151,117,0,0,1,0
PBQfMUCuqGbZEKt6XJ3NGFIF-o7Dp3CUc63YrSqeYPUDpU29vVyPiRA77g,NSIire,525,140,96,0,0,1,0
PcBy58RrT4LvIF1VZr1YavgbmlqvK9uWtNhMg0P4hquSAas,Xiang bian hao,583,130,108,0,0,0,0
Pf2SKIRApqbq8shP_ySdUayF3uT6NJQHhNCKhGWbN515lKo,유미장인을꿈꾼1,586,304,275,0,0,0,1
PfgXRRnJTNIUyhRxokfKuz_sHNajyxkygfM29TZqfXOZ9mL_rKNnVydMPw,CB fan,529,146,122,0,0,1,1
PG_P-PVcWgWr_Uox7Z_nMTTAvB_R99mpszCBfaDzs6vdZH63NQu76TIquQ,김백 규카츠,574,199,169,0,0,0,0
pGmsiFwIuubHROmxGR9GtRsqpw3yjeldmk5XWBggCHRnew,Apdao,726,162,131,0,0,0,0
pj-z6PBml0F6MHNshdiuBmuG0yTq905lysYgdX6bSHBRkgg,hateyouzz,682,123,94,0,0,0,0
pN_WTACspq_PY_H8QrTa1hd7FY41UWf4RQsegJVKo8nVLKZOHznrDs696A,왕 자,613,244,216,1,0,0,0
PqqciZ93gvDpGP9b4qA-fL8FUj_ict3gQetzWfAAlj9-pwlXvibnKEneiA,다죽여버려1,538,403,387,0,0,1,0
PRDyfxsimX8YVjz91wgwcrTwEmvOmdFa553I2CAUMtBXExQ,AlphaGo test 06,690,401,343,0,0,1,0
prTgcE3CYtBkEO5Hr5HNX9k70gw2RlduYm45cDcAZ5RQGolOHypA6qxeCQ,vvwvvvvvvvvvvvvv,485,410,392,0,0,0,0
PtmIs5AVWdOWAwSqqVTEtXdTjboTbapFWQ4eRtRpGpUpz1wUAN3D-3v3iA,승패관심없는유저,516,329,302,1,0,0,0
PTqRSJKlLj6S-FYUe98r_XhyQ_OsG5DZkRW4gQaZCnroPJ0,강타자다,530,111,87,0,0,1,1
puDCL0CwfM0j4xOEi-YYEAc-4b_u7qEgciGn8XjkTBor8Iv49e3P_QTF0Q,Haeoreum,564,159,129,0,0,0,0
pvkGqIBUtPnxPkZL2qc5R7RVdOM5nyQ75cuwxkF5DSQVj9k,"30살 탑솔러",667,133,101,0,0,0,1
pvxZEWnsd4KcZK-8iC6-bwLCSjd6-2m4zZN3tc1ahTeq5bo,탐 짱,489,539,491,0,0,1,0
pyAByl_UEyD_78_LDzhkBcIxDpI9_ej9C1zqNVai2jUSEg,ChoGod,611,153,133,1,0,0,0
PyOvNOSVQHFD53fs-qHPEOuNl9TYudhugKFomNUn3qOy9ts,데스줄이기,685,245,227,0,0,0,0
q-ihP0JxDJkx5VqOoke1tAnxx4OHTsLGvhTrzN_uAbmAiA,"00 OP2",533,178,153,0,0,1,0
Q6_UPy_jyELOAhJ3Rtr45UQA97eyJvBEWatT6c-sQCiXh_OB,승쨔미,676,317,295,1,0,0,0
q6Fq1nVjnYX2OcJxRm8XZ2nkfgrQIiVV29RC3q_yUezzo8w,앤 쥐,587,422,385,0,0,1,1
Q7Goc4r4vSZT35iDfyxU4pV-YvoaBWUmQrtwWgzX8U-0uw,"2023년이야",525,132,85,0,0,1,1
qdEpVhz0a05BKEVt6RrsVW7k5a9w33RknAHbzR2oHvHUkDoJdsji9y2w_w,Lelouch fans,578,361,326,0,0,1,0
qE6m87Od8Umm86bauPE0QY-Ta_JEAIl0VYukJD7alySfs-I,viasdkjkasd,759,247,205,0,0,1,0
QfitnVvUMr0u6jcrghHjc-mjfbx-d6ahv1Oml50u9p0mk08,MADE IN HEE,611,314,283,0,0,0,0
qgeaQWmgxIF8vqDwyr0PzdTAvwy_T3eMIP04DCYQfhBTxXU,수라차,722,188,163,0,0,0,1
Qh2U9Q9Y9hfh7gs_9PM-dfabkVN5MFmZX6k_veOL1NMmB4NfFyOOIEnJmA,Sheepcloud,572,391,365,0,0,1,1
QI-6Hn1HkunJYVOQMawx_xKuzfpMbwi45qwk7HhelLBN7Hc,또또죽냐,575,147,120,0,0,0,0
qi32sgx-yMkvcNbtFYA11zHY_7vXVvUWbhMJ5pJhnOLVz_E7,T1 Smash1,684,104,84,0,0,0,0
QIU9MrRG74HEV1z-91ArQ54AZwiGFD2d_jGAQOJkTUjEzwQ,At1anta,662,132,97,0,0,0,0
QIWZ3tQVCTuLqX7xtQHBaH6ZNDyHqXK8zNy3T968CvGDPG8,오뚜기3분미트볼,710,182,161,0,0,1,1
qjm7jJyGACXOpMBrgifW1Lo0dMfy4Q5A0gcB5dgWTad3URc,문영화,541,183,154,1,0,0,0
qPUd9ft6_sV2CEvDDSdOE70RQRAz5Jzh1OJWLN9p7mnL3DkRQjNVu4P9tw,golden hour3,700,218,189,0,0,0,0
QqKGYwC_6Q_J1Tz849KGKaLU3S4h0hSp78Cg4_h-xrYhwEM,포뇨의 지느러미,671,228,198,0,0,0,0
QqY0ftmcTOKihfr9J3AgBgTSYtYCHMboWtga5TtdfxJ6G7U,TwitchTV Migung,770,202,175,0,0,1,0
Qs6bfkOmdp8gQDpppiBSWPbqt-FHL18bkZt-IwMZLsA70aZgdXLWKeL-lA,푸른 갈대,695,315,293,0,0,0,1
qTjM3H78XPsJtOsZpXgvJJovsRsRiKHPqqscI87QvjalNT8b,아이디뭐하g,647,104,62,0,0,0,0
qU4HI5m5QHzaluKc79necK1OIGOZZhUcUiFgvdPMrhn5Rxc,흐흐 난 젤리마왕,578,108,75,0,0,0,1
qu5ufOF0OigCQO0uGwE3pMnTJvDb4bMkAuAnB6pThmC9eLk,국밥 7500원,672,77,50,0,0,0,0
QudKUm7ewn4ckibmDimWpNoy-Yr_FXoJK_Uk2b-l0HovFXI,역쯔언괴,594,150,136,0,0,0,0
quE_Cy_NBLaxkK90iqZ-la6T5Ub9C595BQ16BXrj0-eiJNCmxVXYNTH_SA,DimSumGirl,577,262,244,0,0,0,0
QuSpcxiTC1z2QrdFdMWzNZBKSVcKkUhuT5N7rDzC4tBAjcU,갱못다니는사람,523,407,384,0,0,0,0
qUt_QKZsBh1AgDx3Ge_CPW_oTMLeEybIiVtdzw5DijaI-DW4iLJZfgq80w,need10SRn,549,243,222,0,0,0,0
qyKFIFhtTMXtYkZKvGm_Di2_WN1PA91CNkyhfv_Z6rj04RDsbWHq_DtArQ,bravery,599,219,195,0,0,0,0
QZ4sLoBYil8rj00tyfFltAZnHORLyynYzZsvyN0-w5NuYuY,배나무,600,209,185,1,0,0,0
qz97fL6Uh0ftMdpdpcm9wlLiuf8jUudt9NF_cOKp8fM4lg,리안 Ryan,604,130,92,0,0,1,0
r0UGb4s6SIkEQVYfiMmv8Rqln0uRSX7Lcs6qcVVG-lvKzO49Xdgbo94e9w,수요일은다먹는날,554,226,202,0,0,0,0
r1o9lt8QbxumGwFc94foFjMw3KXtfen_WVaDUa0KW7d17-KSgbkeDIk-bA,최상의,735,221,161,0,0,0,0
r2sKi0izbsJBgIVCWyso8S9YOYuaikRydY1lb6t5U1xd5gm2NwKcQZ2ANQ,멘탈약해서 미안,726,189,136,0,0,1,0
R3w5o4Sx6-WphHUsstJO7tCo0ZrPq2gksr3CxhrD7akkxbQ,XiaoHuaSheng7,690,146,122,0,0,0,0
r8KWpqudVzaUwgiyeyoRfpsTxp7DV5oXoY1MN2iBx5HpXCk,우 근,601,68,40,0,0,0,1
RCvNJSO7JK_jaqFm1IonAm_XZUE9rY2KQ_kf0QaxDRtMEew,브짱아,570,121,87,0,0,0,0
RdQHlfligmGqJbCg2SZ4RlDQWKwj4xSsMX9oaTNFeczmVWXgCDXVV31JSg,어쩌라고물떠올까,760,75,29,0,0,1,1
RE0FmGmM5k0ufm0DF0lkGdYPq_sX2QSKb9x2hk88sFUWlg,차니는왕쟈디,561,244,217,0,0,0,0
rg1fUg1iecVr2eA-gBhn_rEfpkCPvVvl0xVfPy12lYUDZQ,Pooh n Bene,670,146,111,0,0,0,0
rg3FJTiot92VQbZduHlzU8xvy24YnOj5D7YBm1ovlrLMppU,Kingen,611,78,54,0,0,0,0
RGhB70A0A5x7lfHAlfGMOhfCBW4S_TMNNp7QbnHz-6TRs7TwFSHzPvCvqg,Iuckgame9,807,389,350,0,0,0,0
rh6fzvIIhu3YwwXq-y7MyYqi5lnNlEWTmOLfWKjq2EE9-F8o0TN-SssTUA,Mystic95,575,360,333,0,0,1,1
rIg6J_p4_gYCoBsaQMsplpMpG3RETGulKuRTFzJoVJgcbnEPJY2nFs1huA,화려한화려한,710,204,175,0,0,0,0
rkP9C32RFN1Fjo0hRGVhI0Gy4l3-FADZ13xG071MsOFCVGI,"15소초상병유동우",640,190,157,0,0,0,0
Rle5XmtMvByP3mpwsal8WmO5DYlwtpVtGRfz6WNT7YRwuHw,PSG Azhi,640,92,74,0,0,0,0
RlsogHXxiEWey7FLh9NjltswL8_N1eJLl9DX0tsTB9EaCdV-B6mrhQMwpw,소곡이무국,611,265,246,0,0,0,0
rNIOqKVOn9BUQ1Igffcl47Cb2v36UjMr9FC0M7FQErQkj0WVq59HsPG8DA,jdjds,530,327,310,0,0,0,0
rpDawnUg_W2oP2-LQrZzhyh4S9wtPTPezPS5mFJ6K21Myec,x바람에검신x,616,231,187,0,0,1,1
rPFtpAkxMcitqZMOhHX9O2AXqE3J7xhVZFu01QnDK5OlHE41_yJIZHNgMQ,BRO R MID,614,324,304,0,0,0,1
RrQw2GEicevvh5X2IJEgNdQgiJc-SPL1bu0EomSsdJnP7jI,소브 부계정,626,94,57,0,0,0,1
rwxct5LD1NhIW1okwdZUm3vP16at70Gl72OheoA2IZYITrI,강붕스1,557,243,217,1,0,0,0
RxiHv_f55IRWB8fgt-MI3GkaMyllmppWM-HSBtNkPWEV4AU,"2020년8월",671,224,197,0,0,0,0
rXMvpz_8Qn5nQWuA7KV-6viEekMBW1CvVidTU31MnbBBCwoVrRIlX-2DFw,haishangshenghuo,602,239,220,0,0,0,1
rXSGSY5PNw--iuWMmHK8fZZAQtE4_oI7_RcVjOrbISvm6rw,알파카는푹신푹신,513,198,171,0,0,0,0
rxwIDIQDX19nlgBJIrAxcEGa-GrG73nayLjUanPeItRvh6CAbTWFpOmEeg,wohuizuodegenhao,643,164,138,0,0,1,0
rzJPHspaKlc8Eoqa0tDdMUooR29A0YjuMRBMX8xzZV-eU6Y,폭발자 유롱,548,189,151,0,0,1,1
S_eJkeYg8jTVFftqfgljKC2a3qBhyt5Z3Vw3tq7okIT28Ck,"19980409",659,133,105,0,0,0,0
s1Ur-prFaf0LjgbEF-yudM7GgezRcfEqoO0NJ2mhDlexNaU,Celna,664,319,298,1,0,0,0
s2_tOs4JAr7vAZWTobT4UocBWEAsLewn0WeJm6BD94Bu07s,hewon,547,62,38,0,0,1,1
s8cREN7F2npb8yrpM4Fh-Scprp4KYymSbczHGullzwL4Gg,Yuanhao fans,523,187,154,0,0,0,1
s8oZnZhytLEwrBPULWelP1VyMe5uG0lUt8AAOf8_wA9tug,JustLikeThatKR,684,308,283,0,0,0,0
SFbPQBrPYg6XRltBl0J7VkEcdJ0UdC4J8_eYb5S4asPBy6W06izePzF0tA,Likesakura,583,382,340,0,0,0,0
SfI_59b8hsQ4rcZpGy70xlDxOi5p7no-OCVjPXqnu4jA_w,"28세늙은이",638,525,475,0,0,0,0
sgb6JvjAxg-zK98ZHho7SdeNGpLgEJKiIywVqsMYk9-Vh0uc0-XAFL9uTg,지효욱,606,345,295,0,0,0,0
sh1VSTHwMLOgFPKhWGqYzZQzYEWwotjDl_BBruakSmuyvHI,전강욱 스승,617,254,219,0,0,0,0
slJGc_N2LsCRRumg7bVKdfuvN8K3q1RrSLlHPJ99fv2upuA,세은몬,520,143,118,0,0,1,1
sLPmruk4SqLVdaMx5bak7BZqLOysUwOQkCl_8NGY8Pae7JFVedex2jyBWg,ive123,563,185,165,0,0,0,0
SoZG7e-cxjJZ2CRhWoetL4qBtTYl7qJFsNJSsJFlPSkKQnI,FlawIess,787,124,89,0,0,0,0
spN1ehMzlnFsB4j06HEVaGSiHD5qohPrr0KI1jYf6F4VmSQ,윌럼프,698,284,229,0,0,1,0
sqIfITYDIqDQW4wZg8Smezk5PycObcpY8d_rmx1vCmpQ3Q,Alteia,712,161,106,1,0,0,1
SskwYRmln3iABbOUCDwFqmXSXEFcjdvhTJN6HsSqSSp6edTBzZ_KZs5HvQ,Oout of sight,590,613,591,0,0,0,0
SsUs1TFzSMJuwKDfZqqfIIBjgcBSApaH0eL3dFpdaKUDqeQ,마가가 소가죽,678,186,136,0,0,1,0
sVK4iR4WtPo65I5s87ytpHBz-kHxEdkFxBb3eBCgJpCsMJyT6WKE70ntBQ,ye shan,658,166,129,0,0,0,0
SWnCMBc2Gr3AY53KbDYfV75ivZHpG3Y5P-A175enRK6WHBajW6WVfeR61w,wy44,579,139,84,0,0,1,1
SxX10J6-cT4oc_ZLEzqj-DbRM0UciL48vld_VavhamGq3J1zinzbwlQyZw,"40대 탑라이너",638,292,257,0,0,1,0
syRyyTNLmSJ-5QBrwUFekHmWjqQDquoXHwRVCXXVisduleE,NS Mihile,623,181,160,0,0,0,1
szhS1VQ4Myxaj-LDug_DvMcFyNoXFIU-1g9mP6-nLvg3fw,메롱메롱약오르지,545,210,192,0,0,1,0
t-Wrtfg9RXE_UpR0FhhSEv2e1XA-oM9xy1XYYYYuMht3SaXX77NyMdfxfQ,Doggo17,624,133,84,0,0,0,1
t2aDjhQ73S0FN9zQvMlvFV1xH4EoLsG2mIHvuv4Ku-JgFA,ABCDEFU7,551,127,98,0,0,0,0
T3IdWaR9N-Bn3wL_HGu2rXjmYOQooN_ZEZuPwmVavbSaDQg,준밧드쳐패는놈,730,515,484,1,0,0,1
t4Z0YuUYAkpM50Y6as3BdYh-C-ivd0hme2Jygp4wYAOWkiCLqzXGld_Hsg,Monster Genius,517,143,116,0,0,1,0
T5qe1iz5qQY0lDwi-sF7qioJRHdftPTK-LjecIOpUROqg4hKihxmA5yFKQ,GIGG,514,155,111,0,0,1,1
Tb0babpr-8N_8280OfMVv9cn2uNxYKr_kvUEI3f79zNhf3Y,qyt,542,125,93,0,0,1,0
tdqLY85bMdmrlUB_ACac-FXkyabJd9QHow0iHvhJHEffcsXwtBeUrNjUdQ,벨베슥,607,347,315,0,0,1,0
TGDoDcdekSlVkxn3gYW_MSSPiz9pcemuP_XWkOS4TTbwQOI,FA Skipper,594,236,213,0,0,0,0
tJOnl5jp5ACjyqUxG901cOvyOZpZXhzt0VIp6nM0dbS3dOlMhQB58wg0Rw,밀리고,596,195,161,0,0,1,0
tjyVqTA8YScWUA0yIHqW-XzFRGwggpbGFpYXZmK_R4FzCWQ,zhusang fuzhu,525,80,41,0,0,1,0
TkZnOggDDuaZQrws9m0I4pGXclEdB06FB6r_DvjgD4UzRXao0srP0A6tXQ,어흥 놀랐찌,544,180,166,0,0,0,0
TLh0gLJ_VXL4g8ijH31ThUdLB9vQmJ6OyHamafYqJaeUdHg,심술부리기,615,216,196,0,0,1,1
tlICX-YyYCxAWwKDgjr0tQsXXE5sh8SIZzWQQfbHmT2tFf8,핑핑울어요,543,157,132,0,0,0,0
TMyeJvwwSyXy_uFUHp2EpoHiXp8CWeGyXk0h-u1CdxYEGUXvS0mFWVfqWA,이보한병,606,144,125,0,0,0,0
TOWtRzs9uRxOIrzhTXsx9AUwrKgl1GyOEJG-aCI54z8r88g,DoJerry,566,350,326,1,0,0,0
tP7zmo7osFx52Rpb-UXVpAkdXydOw7vw1-gvrklKuEHqTg4,데벤져,548,284,231,0,0,1,0
TPttoM3hWJ8WvS-lDHpeBhKiPigmiKN8NrUKf1v-fvQ-uOw,N0guri,513,83,55,0,0,1,0
tpyelCiHCfKbYkXgXeAmdvSByiGRwkEcf5mYE8S_ptJSLTXrPyxOGSU2xQ,yu xing cao,552,252,198,0,0,1,1
TR0NtbrphQWAK8CFXbx4TPUDvdYmNs2UIScLyv3M_a2lY77gACyHhPaEYw,lov7,520,127,72,0,0,1,1
trQGjEFJfnIFcNHoricdSJobor8gei5KVNwmAaD476UAjCI,BRO Ivory,701,384,357,0,0,1,0
tRzugSrMztSSzVbSBl7otZg0sv29UVoLGwITztbFixLkQIMdCRpogH3yQw,xiao y,745,93,49,0,0,1,0
TtGm02FGEVsiANSRDCALvOEj9ZvkRvRuD_sGVfsnCpm8l7BI,캐슬2 만인지상,598,218,203,0,0,0,0
TTJPqMNoi5AsDgrMAIL-ueKW0bUVmistLbEN7TVMNcm4cCs,아아스크림,709,334,322,0,0,1,1
tuEhrojDnUAqKjdN0qDCMcYFZBgQ622QCkMkYQ2E1CB07akzI9RmSAt1pw,YQYQ,625,200,171,0,0,0,0
TUziQSUauTqUiQdn9oS7rn7KAH2CtA6j7SDWsUi_8rCbd0Q,"0310 0415",558,100,66,0,0,1,1
tVB6zeHAS6PmanUnv4Oed6jI4vVYa3JUTRZuoU_djxy4xA,PkUU,573,195,163,0,0,0,1
TwBdxCGdriXO3lDcjliysj0pnY3VU0TzqP2Wv9ZziElgTQQy,yenaaa,841,230,193,0,0,1,0
txFdnrsUJ5cpQZmhLW0wXzQdZOj_RReboFNzF8Ltd20hytHjg4eV9Wx1Vg,보급품 혜지 도구,534,101,70,0,0,1,1
TyyJ5wyUipHMCRdKcWcO2Pq2EkAynHFepdrGC75ZudOm9KM,졸려요 매일,518,100,88,0,0,1,1
