,item_id,item_name,item_desc,item_icon,item_plaintext,item_totalgold,item_basegold
136,3135,공허의 지팡이,<mainText><stats>주문력 <attention>65</attention><br>마법 관통력 <attention>40%</attention></stats></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3135.png,마법 피해량이 증가합니다.,2800,700
137,3139,헤르메스의 시미터,"<mainText><stats>공격력 <attention>40</attention><br>치명타 확률 <attention>20%</attention><br>마법 저항력 <attention>40</attention></stats><br><br><active>사용 시 -</active> <active>수은:</active> 모든 군중 제어 효과가 제거되며, 이동 속도가 증가합니다.</mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3139.png,"사용하면 모든 군중 제어 효과가 제거되며, 이동 속도가 대폭 증가합니다.",3000,225
138,3140,수은 장식띠,<mainText><stats>마법 저항력 <attention>30</attention></stats><br><br><active>사용 시 -</active> <active>수은:</active> 모든 군중 제어 효과(<status>공중에 뜸</status> 제외)가 제거됩니다.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3140.png,사용하면 모든 군중 제어 효과가 제거됩니다.,1300,850
139,3142,요우무의 유령검,<mainText><stats>공격력 <attention>55</attention><br>물리 관통력 <attention>18</attention><br>스킬 가속 <attention>15</attention></stats><br><br><active>사용 시 -</active> <active>망령의 발걸음:</active> 이동 속도가 상승하고 유체화 효과를 얻습니다.<br><li><passive>출몰:</passive> 전투에서 벗어나 있을 때 이동 속도가 상승합니다.<br><br><rules><status>유체화</status> 상태인 유닛은 다른 유닛과 충돌하지 않습니다.</rules></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3142.png,사용하면 이동 속도가 대폭 상승합니다.,3000,800
140,3143,란두인의 예언,<mainText><stats>체력 <attention>400</attention><br>방어력 <attention>60</attention></stats><br><br><active>사용 시 -</active> <active>억제:</active> 주변 적들에게 <status>둔화 효과</status>를 적용합니다.<br><li><passive>견고:</passive> 기본 공격으로 받는 피해량이 감소합니다.<li><passive>치명타 저항:</passive> 치명타로 받는 피해량이 20% 감소합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3143.png,방어력이 대폭 강화됩니다. 사용하면 주변 적들이 둔화에 걸립니다.,3000,1100
141,3145,마법공학 교류 발전기,<mainText><stats>주문력 <attention>25</attention><br>체력 <attention>150</attention></stats><br><li><passive>자극:</passive> 챔피언에게 피해를 입히면 추가 피해를 입힙니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3145.png,주문력이 상승합니다. 공격 시 주기적으로 추가 마법 피해를 입힙니다.,1050,215
142,3152,마법공학 로켓 벨트,<mainText><stats>주문력 <attention>90</attention><br>마법 관통력 <attention>6</attention><br>체력 <attention>250</attention><br>스킬 가속 <attention>15</attention></stats><br><br><active>사용 시 -</active> <active>초음속:</active> 지정 방향으로 돌진하며 부채꼴 모양으로 피해를 입히는 마법 탄환을 발사합니다. 그리고 적 챔피언 방향으로 이동할 때 이동 속도가 상승합니다.<br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 마법 관통력.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3152.png,사용시 앞으로 돌진하며 강력한 폭발을 일으키는 탄환을 발사합니다.,3200,865
143,3153,몰락한 왕의 검,<mainText><stats>공격력 <attention>40</attention><br>공격 속도 <attention>25%</attention><br>생명력 흡수 <attention>8%</attention></stats><br><li><passive>안개의 검:</passive> 기본 공격 시 대상의 현재 체력에 비례한 물리 피해를 입힙니다. <li><passive>흡수:</passive> 챔피언에게 3회 기본 공격을 가하면 마법 피해를 입히고 이동 속도를 훔칩니다.<br><br>아이템 성능은 근접 챔피언과 원거리 챔피언에게 각각 다르게 적용됩니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3153.png,"상대의 체력에 비례하여 피해를 입히고, 상대의 이동 속도를 훔칠 수 있습니다.",3300,525
144,3155,주문포식자,<mainText><stats>공격력 <attention>25</attention><br>마법 저항력 <attention>35</attention></stats><br><li><passive>생명선:</passive> 마법 피해를 받아 체력이 30% 이하가 될 경우 마법 피해를 흡수하는 보호막을 얻습니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3155.png,공격력과 마법 저항력이 증가합니다.,1300,500
145,3156,맬모셔스의 아귀,<mainText><stats>공격력 <attention>65</attention><br>마법 저항력 <attention>50</attention></stats><br><li><passive>생명선:</passive> 마법 피해를 받아 체력이 30% 이하가 될 경우 마법 피해를 흡수하는 보호막을 얻습니다. <passive>생명선</passive> 효과가 발동하면 전투가 끝날 때까지 모든 피해 흡혈 효과를 얻습니다.  </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3156.png,체력이 낮아지면 추가 공격력이 부여됩니다.,2900,375
146,3157,존야의 모래시계,"<mainText><stats>주문력 <attention>80</attention><br>방어력 <attention>45</attention><br>스킬 가속 <attention>15</attention></stats><br><br><active>사용 시 -</active> <active>경직:</active> 2.5초 동안 <status>무적</status> 및 <status>대상으로 지정할 수 없는 상태</status>가 되지만, 그동안 아무런 행동도 할 수 없습니다.</mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3157.png,사용하면 아무런 행동도 취할 수 없는 대신 공격도 받지 않는 무적 상태가 됩니다.,3000,350
147,3158,명석함의 아이오니아 장화,<mainText><stats>스킬 가속 <attention>20</attention><br>이동 속도 <attention>45</attention></stats><br><li>소환사 주문 가속이 12 증가합니다.<br><br><flavorText>''CLE 20년 12월 10일 남부 지방의 패권을 두고 벌어진 녹서스와의 재경합에서 아이오니아의 승리를 기념하는 헌정 아이템입니다.''</flavorText></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3158.png,이동 속도와 재사용 대기시간 감소율이 증가합니다.,950,650
148,3161,쇼진의 창,<mainText><stats>공격력 <attention>65</attention><br>체력 <attention>300</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>드래곤의 힘:</passive> 일반 스킬의 스킬 가속이 (8 (+추가 공격력 100마다 0.08) | 6 (+추가 공격력 100마다 0.06)) 증가합니다. 이동 불가 스킬의 경우 스킬 가속이 (4 (+추가 공격력 100마다 0.04) | 3 (+추가 공격력 100마다 0.03))로 감소합니다.<li><passive>긴급 사태:</passive> 잃은 체력에 비례해 이동 속도가 최대 (0.15 | 0.1) 증가합니다. (체력이 33% 이하일 때 최대)<br><br>아이템 성능은 근접 챔피언과 원거리 챔피언에게 각각 다르게 적용됩니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3161.png,챔피언에게 받는 피해량이 고정된 수치만큼 감소합니다. 근처에 적 챔피언이 많을 때 공격하면 잠시 동안 이 수치가 증가합니다.,3400,200
149,3165,모렐로노미콘,<mainText><stats>주문력 <attention>90</attention><br>체력 <attention>200</attention><br>마법 관통력 <attention>10</attention></stats><br><li><passive>괴로움:</passive> 적 챔피언에게 마법 피해를 입히면 3초 동안 <status>40%의 고통스러운 상처</status>를 남깁니다.<br><br><rules><status>고통스러운 상처</status>는 치유 및 회복 효과를 감소시킵니다.</rules></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3165.png,마법 피해량이 증가합니다.,3000,715
150,3177,수호자의 검,<mainText><stats>공격력 <attention>30</attention><br>체력 <attention>150</attention><br>스킬 가속 <attention>15</attention></stats><br><li><passive>전설급:</passive> 이 아이템은 <rarityLegendary>전설급</rarityLegendary> 아이템으로 간주됩니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3177.png,공격에 특화된 시작 아이템입니다.,950,950
151,3179,그림자 검,"<mainText><stats>공격력 <attention>50</attention><br>물리 관통력 <attention>10</attention><br>스킬 가속 <attention>15</attention></stats><br><li><passive>암전:</passive> 적 와드에 발각되면 암전을 일으켜 근처의 투명한 덫과 와드를 드러내고, 추가로 와드를 무력화시킵니다. 와드를 기본 공격하면 피해가 증가합니다.</mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3179.png,주기적으로 덫 및 와드를 감지할 수 있습니다.,2300,500
152,3181,선체파괴자,<mainText><stats>공격력 <attention>50</attention><br>체력 <attention>400</attention><br>기본 체력 재생 <attention>150%</attention></stats><br><br><li><passive>승선 부대:</passive> 근처에 아군 챔피언이 없으면 <scaleArmor>방어력</scaleArmor>과 <scaleMR>마법 저항력</scaleMR>을 획득하고 기본 공격으로 포탑에 입히는 피해가 증가합니다. 주변에 있는 대형 미니언은 <scaleArmor>방어력</scaleArmor>과 <scaleMR>마법 저항력</scaleMR>을 획득하고 포탑에 입히는 피해가 증가합니다. <br><br><rules>아군 챔피언이 너무 가까이 오면 승선 부대 효과로 얻은 방어력과 마법 저항력이 3초에 걸쳐 사라집니다.</rules><br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3181.png,,2800,825
153,3184,수호자의 망치,<mainText><stats>공격력 <attention>25</attention><br>체력 <attention>150</attention><br>생명력 흡수 <attention>7%</attention></stats><br><li><passive>전설급:</passive> 이 아이템은 <rarityLegendary>전설급</rarityLegendary> 아이템으로 간주됩니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3184.png,공격에 특화된 시작 아이템입니다.,950,950
154,3190,강철의 솔라리 펜던트,<mainText><stats>체력 <attention>200</attention><br>스킬 가속 <attention>20</attention><br>방어력 <attention>30</attention><br>마법 저항력 <attention>30</attention></stats><br><br><active>사용 시 -</active> <active>헌신:</active> 주변 아군에게 <shield>보호막</shield>을 부여합니다. 보호막은 서서히 사라집니다.<br><li><passive>전념:</passive> 주변 아군 챔피언의 방어력과 <scaleMR>마법 저항력</scaleMR>을 증가시킵니다. <br><br><rarityMythic>신화급 기본 지속 효과:</rarityMythic> 다른 모든 <rarityLegendary>전설급</rarityLegendary> 아이템에 방어력과 마법 저항력이 <passive>전념</passive> 효과만큼 상승합니다.<br><br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3190.png,사용하면 주변 아군을 적의 공격에서 방어해 줍니다.,2500,500
155,3191,추적자의 팔목 보호대,<mainText><stats>주문력 <attention>30</attention><br>방어력 <attention>15</attention></stats><br><li><passive>마법사의 길:</passive> 유닛을 처치하면 <scaleArmor>방어력이 0.5</scaleArmor> (최대 <scaleArmor>15</scaleArmor>) 증가합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3191.png,방어력과 주문력이 증가합니다.,1000,265
156,3193,가고일 돌갑옷,"<mainText><stats>방어력 <attention>60</attention><br>마법 저항력 <attention>60</attention><br>스킬 가속 <attention>15</attention></stats><br><br><active>사용 시 -</active> <active>불굴:</active> 크기가 커지며 피해를 흡수하는 보호막을 얻습니다. 보호막은 점차 사라집니다.<br><li><passive>구축:</passive> 챔피언에게 피해를 받으면 중첩을 1회 얻어 <scaleArmor>방어력</scaleArmor>, <scaleMR>마법 저항력</scaleMR>이 증가합니다.<br><br><rules>챔피언당 하나씩 최대 5회까지 중첩됩니다.</rules></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3193.png,근처에 적이 많을 때 방어력을 크게 증가시킵니다.,3200,1250
157,3211,망령의 두건,<mainText><stats>체력 <attention>250</attention><br>마법 저항력 <attention>25</attention></stats><br><li><passive>무형:</passive> 챔피언에게 피해를 입으면 체력을 회복합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3211.png,"방어력이 증가하고, 피해를 입으면 체력이 재생됩니다.",1250,400
158,3222,미카엘의 축복,<mainText><stats>체력 회복 및 보호막 <attention>16%</attention><br>마법 저항력 <attention>50</attention><br>스킬 가속 <attention>15</attention><br>기본 마나 재생 <attention>100%</attention></stats><br><br><active>사용 시 -</active> <active>정화:</active> 체력을 회복하고 아군 챔피언에게 걸린 모든 군중 제어 효과(<status>공중에 뜸</status> 및 <status>제압</status> 제외)를 제거합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3222.png,사용하면 아군 챔피언 하나에게 걸린 방해 효과를 모두 제거해 줍니다.,2300,600
159,3330,허수아비,"<mainText><stats></stats><br><active>사용 시 - 장신구:</active> 적에게 피들스틱과 똑같아 보이는 허수아비를 설치합니다. 허수아비는 최대 2회까지 충전됩니다.<br><br>적 챔피언이 가까이 다가가면 허수아비가 작동되어, 무작위 행동을 취한 후 파괴됩니다.</mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3330.png,주기적으로 투명 와드를 설치합니다.,0,0
160,3340,투명 와드,<mainText><stats></stats><active>사용 시 - 장신구:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 2개까지 보유할 수 있습니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3340.png,주기적으로 투명 와드를 설치합니다.,0,0
161,3363,망원형 개조,<mainText><stats></stats><active>사용 시 - 장신구:</active> 누구나 볼 수 있고 쉽게 파괴 가능한 와드를 설치해 주변 지역을 드러냅니다. 최대 4000유닛 거리까지 설치 가능합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3363.png,설치 범위가 증가하며 대상 지역을 드러내 줍니다.,0,0
162,3364,예언자의 렌즈,<mainText><stats></stats><active>사용 시 - 장신구:</active> 근처를 수색해 적 유닛이 숨어 있으면 경고를 보내며 주변의 투명한 덫을 드러냅니다. 또한 적의 투명 와드를 드러내고 잠시 무력화시킵니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3364.png,근처의 투명한 와드와 덫을 일정 시간 동안 차단합니다.,0,0
163,3400,수당,<mainText><stats></stats><active>사용 시 - 소모:</active> 0골드를 획득합니다.<br><br><rules>파이크가 궁극기로 적 챔피언을 처형했을 때 아군에게 주는 보너스 골드입니다. 처치에 관여한 아군이 없다면 파이크가 수당을 챙깁니다.</rules></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3400.png,,0,0
164,3504,불타는 향로,<mainText><stats>주문력 <attention>60</attention><br>체력 회복 및 보호막 <attention>8%</attention><br>기본 마나 재생 <attention>100%</attention></stats><br><li><passive>축성:</passive> 다른 아군을 치유하거나 보호막을 씌워주면 자신과 대상 아군의 공격 속도와 마법 피해(<OnHit>적중 시</OnHit> )가 상승합니다. <br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3504.png,다른 유닛에게 보호막과 치유 효과를 쓰면 잠깐 동안 대상과 자신의 공격 속도가 상승합니다. 또한 이 상태에서 기본 공격이 적중하면 추가 마법 피해를 입힙니다.,2300,630
165,3508,정수 약탈자,<mainText><stats>공격력 <attention>55</attention><br>치명타 확률 <attention>20%</attention><br>스킬 가속 <attention>20</attention></stats><br><li><passive>주문 검:</passive> 스킬을 사용하고 나면 다음 기본 공격 시 추가 피해를 입히고 마나를 회복합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3508.png,,2900,500
166,3513,전령의 눈,<mainText><stats></stats><active>사용 시 - 소모:</active> 전령의 눈을 파괴하고 협곡의 전령을 소환합니다. 전령은 가장 가까운 공격로를 이동해 경로에 있는 모든 포탑에 큰 피해를 입힙니다.<br><br><passive>공허의 자취:</passive> 강화 효과를 얻습니다.<br></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3513.png,전령의 눈 - 공허로부터 온 선물입니다.,0,0
167,3599,칼리스타의 칠흑의 창,<mainText><stats></stats><active>사용 시 - 소모:</active> 아군에게 이 게임 동안 결속되는 계약을 제의합니다. 계약이 수락되면 해당 아군과 가까이 있을 때 둘 모두가 강화됩니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3599.png,아군 계약자에게 결속시키는 칼리스타의 창입니다.,0,0
168,3600,칼리스타의 칠흑의 창,<mainText><stats></stats><active>사용 시 - 소모:</active> 아군에게 이 게임 동안 결속되는 계약을 제의합니다. 계약이 수락되면 해당 아군과 가까이 있을 때 둘 모두가 강화됩니다.<br><br><rules><attention>칼리스타</attention>가 궁극기를 사용할 때 필요합니다.</rules></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3600.png,아군 계약자에게 결속시키는 칼리스타의 창입니다.,0,0
169,3742,망자의 갑옷,<mainText><stats>체력 <attention>300</attention><br>방어력 <attention>45</attention><br>이동 속도 <attention>5%</attention></stats><li><passive>침몰시키는 자:</passive> 이동 시 추가 이동 속도를 얻습니다. 다음 기본 공격 시 피해를 입히고 추가 이동 속도를 잃습니다. 최고 속도에서 근접 챔피언이 기본 공격 시 대상을 <status>둔화</status>시킵니다.<br><br><flavorText>''내 갑옷을 뺏을 방도는 하나뿐이다...'' - 무명씨</flavorText></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3742.png,이동 시 추진력이 올라 적들을 강하게 타격합니다.,2900,900
170,3748,거대한 히드라,"<mainText><stats>공격력 <attention>30</attention><br>체력 <attention>500</attention></stats><br><li><passive>파괴전차:</passive> <scaleAD>공격력을 추가 체력에 비례해</scaleAD> 추가로 얻습니다.<li><passive>쪼개기:</passive> 기본 공격 시 추가 피해(<OnHit>적중 시</OnHit> )를 입히고, 충격파를 발산해 대상 뒤의 적들에게 피해를 입힙니다.</mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3748.png,본인 체력에 비례하여 광역 피해를 입힙니다.,3300,800
171,3801,수정 팔 보호구,<mainText><stats>체력 <attention>200</attention><br>기본 체력 재생 <attention>100%</attention></stats></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3801.png,체력과 체력 재생량이 상승합니다.,800,100
172,3802,사라진 양피지,<mainText><stats>주문력 <attention>40</attention><br>마나 <attention>300</attention><br>스킬 가속 <attention>10</attention></stats><br><li><passive>깨우치기:</passive> 레벨 업하면 3초 동안 <scaleMana>최대 마나의 20%</scaleMana>를 회복합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3802.png,레벨이 오를 때마다 마나를 회복합니다.,1300,80
173,3803,억겁의 카탈리스트,<mainText><stats>체력 <attention>300</attention><br>마나 <attention>300</attention></stats><br><li><passive>영원:</passive> 챔피언에게 받은 감소 전 피해량의 7%에 해당하는 마나를 회복하고 사용한 마나의 25%에 해당하는 체력을 회복합니다. 스킬 사용 1회당 초당 최대 20의 체력을 회복합니다.</mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3803.png,,1300,550
174,3814,밤의 끝자락,<mainText><stats>공격력 <attention>50</attention><br>물리 관통력 <attention>10</attention><br>체력 <attention>325</attention></stats><br><li><passive>무효화:</passive> 적의 다음 스킬을 막아 주는 주문 방어막을 생성합니다.<br><br><rules>효과가 다시 활성화되기 전에 피해를 입으면 재사용 대기시간이 초기화됩니다.</rules></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3814.png,주기적으로 적 스킬 공격을 막아줍니다.,2900,1050
175,3850,주문도둑의 검,"<mainText><stats>주문력 <attention>8</attention><br>체력 <attention>10</attention><br>기본 마나 재생 <attention>25%</attention><br>10초당 골드 <attention>2</attention></stats><br><li><passive>헌납:</passive> 아군 챔피언 근처에 있을 때, 챔피언과 구조물에 피해를 입히는 스킬을 사용하거나 기본 공격 시 20골드를 획득합니다. 36초당 최대 3번까지만 발동합니다.<li><passive>퀘스트:</passive> 이 아이템으로 500골드를 획득하면 <rarityGeneric>얼음 송곳니</rarityGeneric>로 변하며 <active>사용 시 -</active> <active>와드 설치</active> 효과를 획득합니다.<br><br><rules>너무 많은 미니언을 처치하면 미니언 처치 시 획득하는 골드가 감소합니다.</rules></mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3850.png,적 챔피언에게 피해를 입히면 골드를 획득하고 업그레이드됩니다.,400,400
176,3851,얼음 송곳니,"<mainText><stats>주문력 <attention>15</attention><br>체력 <attention>70</attention><br>기본 마나 재생 <attention>50%</attention><br>10초당 골드 <attention>3</attention></stats><br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 0개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 3개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><br><br><br><li><passive>헌납:</passive> 아군 챔피언 근처에 있을 때, 챔피언과 구조물에 피해를 입히는 스킬을 사용하거나 기본 공격 시 20골드를 획득합니다. 30초당 최대 3번까지만 발동합니다.<li><passive>퀘스트:</passive> 이 아이템으로 1000골드를 획득하면 <rarityLegendary>얼음 정수의 파편</rarityLegendary>으로 변합니다.</mainText><br>",http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3851.png,,400,400
177,3853,얼음 정수의 파편,<mainText><stats>주문력 <attention>40</attention><br>체력 <attention>75</attention><br>기본 마나 재생 <attention>100%</attention><br>10초당 골드 <attention>3</attention></stats><br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 0개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 4개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3853.png,,400,400
178,3854,강철 어깨 보호대,<mainText><stats>공격력 <attention>3</attention><br>체력 <attention>30</attention><br>기본 체력 재생 <attention>50%</attention><br>10초당 골드 <attention>2</attention></stats><li><passive>전리품:</passive> 아군 챔피언 근처에 있으면 기본 공격 시 최대 체력이 근접 챔피언의 경우 50% (원거리 챔피언의 경우 30%) 이하인 미니언을 즉시 처형하고 가장 가까운 아군 챔피언과 함께 같은 양의 골드를 획득합니다. 이 효과는 35초마다 재충전됩니다. (최대 충전량 3회)<li><passive>퀘스트:</passive> 이 아이템으로 500골드를 획득하면 <rarityGeneric>룬 강철 어깨 갑옷</rarityGeneric>으로 변하며 <active>사용 시 -</active> <active>와드 설치</active> 효과를 획득합니다.<br><br><rules>너무 많은 미니언을 처치하면 미니언 처치 시 획득하는 골드가 감소합니다.</rules></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3854.png,아군과 함께 미니언을 처치하면 골드를 획득하고 업그레이드됩니다.,400,400
179,3855,룬 강철 어깨 갑옷,<mainText><stats>공격력 <attention>6</attention><br>체력 <attention>100</attention><br>기본 체력 재생 <attention>75%</attention><br>10초당 골드 <attention>3</attention></stats><br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 0개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 3개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><li><passive>전리품:</passive> 아군 챔피언 근처에 있으면 기본 공격 시 최대 체력이 50% 이하인 미니언을 즉시 처형하고 가장 가까운 아군 챔피언과 함께 같은 양의 골드를 획득합니다. 이 효과는 35초마다 재충전됩니다. (최대 충전량 3회)<li><passive>퀘스트:</passive> 이 아이템으로 1000골드를 획득하면 <rarityLegendary>타곤 산의 방벽</rarityLegendary>으로 변합니다. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3855.png,,400,400
180,3857,화이트록의 갑옷,<mainText><stats>공격력 <attention>15</attention><br>체력 <attention>250</attention><br>기본 체력 재생 <attention>100%</attention><br>10초당 골드 <attention>3</attention></stats><br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 0개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 4개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3857.png,,400,400
181,3858,고대유물 방패,<mainText><stats>주문력 <attention>5</attention><br>체력 <attention>30</attention><br>기본 체력 재생 <attention>50%</attention><br>10초당 골드 <attention>2</attention></stats><li><passive>전리품:</passive> 아군 챔피언 근처에 있으면 기본 공격 시 최대 체력이 근접 챔피언의 경우 50% (원거리 챔피언의 경우 30%) 이하인 미니언을 즉시 처형하고 가장 가까운 아군 챔피언과 함께 같은 양의 골드를 획득합니다. 이 효과는 35초마다 재충전됩니다. (최대 충전량 3회)<li><passive>퀘스트:</passive> 이 아이템으로 500골드를 획득하면 <rarityGeneric>타곤 산의 방패</rarityGeneric>로 변하며 <active>사용 시 -</active> <active>와드 설치</active> 효과를 획득합니다.<br><br><rules>너무 많은 미니언을 처치하면 미니언 처치 시 획득하는 골드가 감소합니다.</rules></mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3858.png,아군과 함께 미니언을 처치하면 골드를 획득하고 업그레이드됩니다.,400,400
182,3859,타곤 산의 방패,<mainText><stats>주문력 <attention>10</attention><br>체력 <attention>100</attention><br>기본 체력 재생 <attention>75%</attention><br>10초당 골드 <attention>3</attention></stats><br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 0개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><br><active>사용 시 -</active> <active>와드:</active> 아군 모두에게 주변 지역을 밝혀 주는 <keywordStealth>투명</keywordStealth> 와드 하나를 지면에 설치합니다. 투명 와드는 최대 3개까지 보유할 수 있으며 상점 방문 시 다시 채워집니다. <br><li><passive>전리품:</passive> 아군 챔피언 근처에 있으면 기본 공격 시 최대 체력이 50% 이하인 미니언을 즉시 처형하고 가장 가까운 아군 챔피언과 함께 같은 양의 골드를 획득합니다. 이 효과는 35초마다 재충전됩니다. (최대 충전량 3회)<li><passive>퀘스트:</passive> 이 아이템으로 1000골드를 획득하면 <rarityLegendary>타곤 산의 방벽</rarityLegendary>으로 변합니다. </mainText><br>,http://ddragon.leagueoflegends.com/cdn/13.8.1/img/item/3859.png,,400,400
